station=61860 
Lat = 55.68 N 
Lon = 12.55 E 
Stn Number,Country Code,Year,Jan,Feb,Mar,Apr,May,Jun,July,Aug,Sep,Oct,Nov,Dec 
61860,612,1944,3.55,1.45,2,6.5,10.75,14.3,18.55,19.5,13.55,10.25,5.35,2.8
61860,612,1945,-0.45,2.55,5.5,8.4,12.15,15.7,18.15,17.9,14.25,10.45,6.55,2.9
61860,612,1946,0.75,1.15,2,8.7,12.65,14.2,18.75,16.6,14.15,7.75,5.45,1.6
61860,612,1947,-1.85,-6.15,-1.5,6.8,13.95,17.8,18.15,19.8,15.95,9.15,5.55,2.8
61860,612,1948,1.65,0.75,4.5,9.3,12.45,16.1,17.45,17.3,14.55,9.15,5.55,3.9
61860,612,1949,2.75,3.45,2.3,8.3,12.95,15.4,18.65,16.4,16.75,11.75,6.85,4.5
61860,612,1950,-0.3,2.15,4.7,7.2,13.55,16.7,17.15,18.3,13.85,9.55,5.3,1.55
61860,612,1951,1.15,1.45,0.8,7,11.05,15.8,16.55,17.1,14.85,9.75,7.6,5.15
61860,612,1952,1.8,1.75,0.9,9.2,12.05,13.9,16.25,16.6,11.55,7.65,3.4,1.45
61860,612,1953,1,0.05,4.4,8.2,12.85,17.6,17.65,16.7,13.45,11.45,7.7,4.05
61860,612,1954,-0.1,-2.35,2,6,13.05,16.1,15.25,15.3,13.35,9.95,5.2,4.45
61860,612,1955,0,-1.95,0,5.9,9.85,13.8,19.55,19.5,14.95,9.75,5.8,2.65
61860,612,1956,0.75,-5.15,1.8,5,12.25,14.6,17.35,14.1,13.45,8.75,3.5,3.95
61860,612,1957,2.8,3.05,3.6,7.1,10.7,15.9,17.75,16.2,11.75,10.25,6,2.65
61860,612,1958,0.15,-0.45,-0.7,5.2,11.7,14.7,17.15,15.8,14.65,10.95,6.9,3.55
61860,612,1959,1.2,1.5,4.8,8.15,12.65,16.2,19.2,18.55,14.75,10.6,6.45,3.35
61860,612,1960,-0.1,-0.5,2.7,6.65,12.75,16.8,15.9,16.65,13.5,9.1,6.55,3.45
61860,612,1961,1.2,3.6,6.2,9.05,11.75,17,15.4,15.35,15.25,12,5.45,0.75
61860,612,1962,2.2,1.6,0.6,7.45,10.05,14.8,15.3,14.45,12.75,10.3,5.15,-0.25
61860,612,1963,-4,-3.8,0,5.75,12.95,16.4,17.3,16.45,13.75,9.8,7.45,0.35
61860,612,1964,1,0.3,0.3,8.15,12.85,15.7,15.9,15.75,13.65,9.1,6.35,2.65
61860,612,1965,1.8,-0.4,2,6.75,10.05,15.7,14.3,15.55,14.3,10.1,2.85,1.45
61860,612,1966,-1.95,-1.25,3.15,3.85,12.35,16.75,16.8,15.55,13.25,10.15,4.95,2.4
61860,612,1967,-0.05,2.45,5.45,6.45,12.05,15.05,17.5,16.95,14.65,11.35,6.35,1.5
61860,612,1968,-0.85,-0.3,4.05,8.4,10.3,17.05,16.1,17.85,14.7,9.7,5.6,0.45
61860,612,1969,0.15,-1.6,-0.15,6,11,16.65,18,18.35,15,10.7,5,-1.45
61860,612,1970,-2.15,-3.2,0.35,4.3,11.4,18.05,16,17.15,12.8,9.2,5.3,2.45
61860,612,1971,0.65,1.8,0.75,6.5,13,14.45,17.9,17.35,12.9,10,4.9,4.85
61860,612,1972,-1.25,0.7,3.35,6.8,11.4,15.25,18.6,16.75,12,8.85,5.9,3.75
61860,612,1973,1.35,2.6,5.25,5.8,12,16.95,18.8,17.25,13.5,7.9,3.9,1.35
61860,612,1974,2.65,3,3.85,8.6,11.5,15.45,15.5,16.95,13.9,7.4,5.8,4.85
61860,612,1975,4.55,1.8,3.05,6.1,12,15.75,18.7,20.45,15.6,9.3,5,4.05
61860,612,1976,0.45,0.3,0.15,6.5,11.7,16.25,18.7,18.35,13.1,9.3,5.8,0.45
61860,612,1977,0.25,0.4,3.55,5.4,12.4,16.45,16.5,16.25,12.6,10.6,5.9,3.15
61860,612,1978,1.25,-1.5,2.65,5.4,12.6,16.05,15.4,16.45,11.85,10,7.7,-0.25
61860,612,1979,-2.95,-2.8,1.35,5.5,10.4,16.15,14.7,15.75,13.1,8.5,4.8,2.35
61860,612,1980,-1.55,-1.4,0.55,5.5,11,15.75,16.9,15.95,14,8.5,4.2,1.85
61860,612,1981,-0.9,0.2,2.7,6.4,12.9,14.6,16.2,16.1,13.7,8.1,4.9,-2.6
61860,612,1982,-3.3,-1.6,2.6,6.9,11.4,15.1,18.5,17.4,14,10.5,6.5,2.6
61860,612,1983,4,-0.8,3.7,6.7,11.6,15.9,18.9,18,13.7,9.7,4.2,1.5
61860,612,1984,0.8,-0.3,0.9,7.6,12.3,14.6,16.6,17.6,12.1,11,6.3,2.4
61860,612,1985,-4.2,-4.6,1.4,5.4,12.9,14.9,17.3,16.6,12.7,10.4,3.1,3.2
61860,612,1986,-0.3,-4.2,1.6,5,12.6,16.4,17.5,16.1,11.4,9.5,7.5,2.8
61860,612,1987,-4.8,-0.5,-1.2,6.9,10.5,13.2,15.8,15.2,13.1,10.5,6.1,3.5
61860,612,1988,3.8,2.8,2.1,6.6,13.1,17.6,NaN,16.8,14.2,9.1,NaN,3.9
61860,612,1989,5,5.1,6.1,7.5,NaN,16.8,18.6,16.5,14.8,10.8,5.2,2.7
61860,612,1990,4.4,6.1,6.8,9.1,14.2,16.5,17.4,18,12.8,10.5,10.5,3
61860,612,1991,2.8,0,5.1,7.5,10.2,13,19,18.5,13.6,9.9,5.7,2.8
61860,612,1992,2.4,3.9,NaN,7,14.7,19,19.2,17.8,NaN,7.3,5.6,3.6
61860,612,1993,2.9,NaN,3.9,8.5,15.2,15.5,16,14.6,11.7,8.1,3.1,3
61860,612,1994,3.2,-0.4,4.3,9,12.1,14.9,21.4,18.6,13.9,8.6,7,4.6
61860,612,1995,0.8,4,3.6,7.2,11.4,15.5,18.6,19.7,NaN,12.2,4.1,1
61860,612,1996,-1.4,-2.5,0.2,7.8,9.6,14.7,15.8,18.6,12.4,10.3,5.4,-0.2
61860,612,1997,-1,2.9,4.1,6.2,10.6,16,18.5,21.6,15,8.1,4.9,2.7
61860,612,1998,2.7,5.2,3.4,7.3,12.8,14.9,15.3,15.5,14,9,2.3,1.6
61860,612,1999,2.2,0.9,3.6,8.5,11.1,15.1,18.7,17.4,16.7,9.7,5.9,2.6
61860,612,2000,2.7,3.8,4,9.4,13.6,14.9,16,16.2,13.6,11.7,7.9,4.3
61860,612,2001,2.7,1,1.8,6.4,12.8,14.2,19,17.8,12.9,12.1,5.2,0.7
61860,612,2002,2.4,4.2,4.6,7.4,13.4,16.5,18.3,20.5,15.1,7.4,4.6,0.2
61860,612,2003,0.2,-1.3,3.6,7.1,12.4,16.6,18.8,18.5,14.5,6.7,7.3,4.4
61860,612,2004,-0.3,2.2,4.3,8.8,12.4,14.5,16,18.9,14.6,10.2,5.6,4.1
61860,612,2005,3.6,0.7,1.9,8.3,12.2,15,18.9,16.6,15.3,11.5,6.4,2.7
61860,612,2006,-0.6,0.6,0.2,6.6,12.3,16.9,21.7,18.1,17,12.8,8.1,7.2
61860,612,2007,5.1,2.3,7,9.9,13.2,17.4,16.7,17.9,13.7,9.3,5.5,4.1
61860,612,2008,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,14,10.2,6.5,3.3
61860,612,2009,1.3,0.9,4.2,10.5,12.7,15.1,19,18.7,15.4,8.3,7.7,1.8
61860,612,2010,-2.4,-1.1,3.4,8,10.6,15.4,20.6,17.5,13.4,8.8,3.9,-3.1
61860,612,2011,0.4,0.2,3.6,11.1,12.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN
