station=700260 
Lat = 71.3 N 
Lon = 156.78 W 
Stn Number,Country Code,Year,Jan,Feb,Mar,Apr,May,Jun,July,Aug,Sep,Oct,Nov,Dec 
7.0026e+05,425,1960,-31.75,-22.425,-22.875,-20.025,-5.975,1.15,3.5,1.675,-3.6,-10.95,-22.95,-22.275
7.0026e+05,425,1961,-24.025,-32.725,-29.15,-21.65,-5.55,1.725,3.8,2.4,1.5,-8.65,-16.65,-26.775
7.0026e+05,425,1962,-19.225,-21.125,-25.225,-17.75,-8.275,1.75,5.1,6.325,-0.55,-7.875,-15.975,-22.775
7.0026e+05,425,1963,-22.825,-27.125,-28.7,-15.1,-3.625,1,2.725,2.5,-1.3,-11.325,-20.725,-20
7.0026e+05,425,1964,-29.025,-33.75,-30.725,-23.75,-7.925,-0.05,3.4,1.675,-2.775,-10.55,-18.6,-30.35
7.0026e+05,425,1965,-29.725,-32.425,-22.6,-16.6,-8.35,-0.7,3.55,3.45,-0.775,-12.6,-10.7,-24.7
7.0026e+05,425,1966,-26.525,-30.2,-30.55,-20.625,-8.825,1.7,3,1.55,-0.6,-7.45,-14.225,-24.6
7.0026e+05,425,1967,-24.4,-26.8,-22.6,-14.425,-5.55,0.8,3.1,2.375,-3.725,-11.05,-18.9,-22.6
7.0026e+05,425,1968,-23.1,-31.8,-24.325,-20.8,-5.7,0.6,5.7,5.325,0.425,-8.3,-19.8,-24.925
7.0026e+05,425,1969,-24.825,-28.5,-24.2,-16.7,-6.4,0.8,1.5,-0.125,-1.2,-8.925,-23.2,-22.1
7.0026e+05,425,1970,-24.7,-27.25,-28,-19.4,-7.2,0.475,3.2,1.7,-3.5,-13.25,-20.1,-23.425
7.0026e+05,425,1971,-28.6,-32.3,-27.9,-20.3,-8.125,1.7,4.7,0.825,-0.2,-9.975,-18.1,-24.1
7.0026e+05,425,1972,-26.8,-28.425,-28.7,-20.2,-7.725,0.825,5.1,4.8,-0.425,-6.1,-17.025,-19.75
7.0026e+05,425,1973,-25.275,-25.1,-29.3,-19.3,-7.2,0.7,4.3,4.3333,1.1,-7.025,-13.4,-20.8
7.0026e+05,425,1974,-23.775,-33.5,-28.9,-22.175,-7.7,-1.125,3.9,5.7,0.525,-14.3,-22,-32.6
7.0026e+05,425,1975,-32.425,-25.3,-21.8,-20.3,-7.175,1.15,3,1.5,-4.475,-14.9,-24.125,-29.9
7.0026e+05,425,1976,-28.3,-30.5,-26.3,-18.9,-8.225,1.025,3.6,3.1,0.15,-10.2,-16.4,-26.9
7.0026e+05,425,1977,-22.233,-26.9,-30.133,-21.3,-7.2,1.2,3.8,6.9,2.0667,-6.6,-20.5,-22
7.0026e+05,425,1978,-21.1,-25.7,-23.6,-16.9,-8.7,0.6,4.325,2.6,0.8,-13.8,-14.8,-25.5
7.0026e+05,425,1979,-19.2,-28.9,-27,-18.3,-6.8333,0.225,5.9,7.825,2.775,-7.225,-12.5,-24.4
7.0026e+05,425,1980,-25.1,-23.5,-24.2,-19.9,-8,2.85,2.175,1.075,-3.8333,-9.7333,-20.55,-26.4
7.0026e+05,425,1981,-18.3,-26.275,-23.775,-17.167,-4.1,1.4,4.3,0.95,-3.575,-9.875,-18.075,-22.267
7.0026e+05,425,1982,-23.933,-21.467,-24.7,-18.3,-8.6,1.1,3.3,2.6,-1.3333,-13.933,-23.4,-22.9
7.0026e+05,425,1983,-28.433,-26.3,-25.2,-15.967,-8.4,1.4333,3.4,1.3,-4.7,-13.9,-16.833,-17.433
7.0026e+05,425,1984,-26.3,-36.067,-26.933,-23.7,-8.6,3.3,5,3.7,1.2333,-8.2333,-22.3,-25.3
7.0026e+05,425,1985,-21.833,-27.633,-24.9,-21.433,-5.2,2.1,3.8667,3.7333,-1.7333,-12,-16.3,-21.6
7.0026e+05,425,1986,-26.1,-22.7,-27.6,-22.067,-6.6,1.5,5.6,4.2,2.7,-8.6667,-17.7,-21.333
7.0026e+05,425,1987,-25.067,-28.9,-24.3,-20.4,-6.6,1.2,3.8333,3.8,-2.1667,-5.0333,-20.667,-22.7
7.0026e+05,425,1988,-23.6,-25.8,-24.9,-16.933,-6.8,0.9,3.8333,2.1,-2.1,-16.7,-25.067,-22.933
7.0026e+05,425,1989,-31.1,-12.6,-22.4,-14.5,-8.5333,2.5667,7.5,8.2667,1.9,-7.8,-24.8,-23
7.0026e+05,425,1990,-30.533,-30.7,-24.1,-13.6,-3.0333,3.2,5.8333,2.9333,-0.26667,-8.4333,-21.6,-26.167
7.0026e+05,425,1991,-25.1,-28,-27.7,-16,-2.25,2.7,3.3,2.3,-1.2,-7.9,-22.3,-26.15
7.0026e+05,425,1992,-28.1,-29.2,-23.1,-17.2,-6.1,2.2,4.3,3.9,-3.9,-10.6,-18.4,-22.5
7.0026e+05,425,1993,-24.7,-23.9,-24.7,-14.2,-5,2.5,7.3,2.7,0.3,-5,-14.7,-22.2
7.0026e+05,425,1994,-22.8,-22.8,-28.1,-17.8,-7.2,0.3,5.3,6.4,-2.8,-13.1,-22.5,-26.7
7.0026e+05,425,1995,-24.2,-26.7,-27,-13.3,-3.1,2.8,4.7,2.5,1.9,-7.2,-15.6,-24.2
7.0026e+05,425,1996,-21.7,-26.7,-20.9,-17.8,-3.4,3.4,5.8,2.2,-2.3,-14.8,-12.5,-20
7.0026e+05,425,1997,-27.5,-25.6,-25,-15.6,-6.7,1.4,5,5.3,1.7,-6.9,-11.7,-24.2
7.0026e+05,425,1998,-25.8,-25.9,-19.2,-11.7,-4.5,3.4,7,5.6,3.4,-4.2,-9.5,-18.6
7.0026e+05,425,1999,-28.1,-26.4,-26.4,-19.2,-5,1.7,5.8,5.6,0.9,-8.1,-18.1,-27.2
7.0026e+05,425,2000,-25.3,-26.7,-24.5,-18.4,-10.3,2.8,3.4,3.6,-0.3,-8.1,-17.5,-20.6
7.0026e+05,425,2001,-23.6,-19.2,-26.4,-17,-11.7,1.7,3.9,1.9,0,-12.5,-17.5,-22.5
7.0026e+05,425,2002,-27,-27.8,-18.9,-17,-3.9,0.8,4.2,2.5,2.2,-4.8,-14.1,-18.8
7.0026e+05,425,2003,-23.7,-26.7,-23.9,-13.1,-5.9,1.4,5,2.2,-0.3,-4.5,-16.2,-22.3
7.0026e+05,425,2004,-22.5,-30.3,-26.1,-17.3,-4.7,3.9,5.8,7,0.6,-5.8,-16.6,-22.6
7.0026e+05,425,2005,-22.2,-24.7,-22,-16.5,-5.3,1.2,4,6,0.9,-5.6,-18.5,-19.8
7.0026e+05,425,2006,-24.3,-22.4,-27.7,-19.9,-4.4,3.3,4,2.6,2.5,-3.3,-14.4,-19.4
7.0026e+05,425,2007,-26.6,-23.4,-26,-13,-8.4,2.3,6.9,7.2,3.3,-4.8,-10.1,-18
7.0026e+05,425,2008,-26.5,-25.6,-26.6,-13.1,-5.3,3,4.7,3.2,1.2,-5.1,-15.5,-17.5
7.0026e+05,425,2009,-24.9,-26.5,-26.3,-16.3,-3.4,1.9,6.7,5.6,1.6,-3.9,-17.4,-19.6
7.0026e+05,425,2010,-27.6,-23.1,-23.2,-13.3,-6.9,1.1,5.6,6.1,3,-5.2,-11.7,-22.8
7.0026e+05,425,2011,-23,-21.1,-21.2,-18.2,-5.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN
